exchange,symbol,ts,bid1,bid1vol,bid2,bid2vol,bid3,bid3vol,bid4,bid4vol,bid5,bid5vol,bid6,bid6vol,bid7,bid7vol,bid8,bid8vol,ask1,ask1vol,ask2,ask2vol,ask3,ask3vol,ask4,ask4vol,ask5,ask5vol,ask6,ask6vol,ask7,ask7vol,ask8,ask8vol
BITFLYER,BTC_JPY,2025-07-16T05:12:27.516528Z,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17587780,0.01071840,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.516528Z,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17587780,0.01071840,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.516528Z,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17587780,0.01071840,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.516528Z,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17587780,0.01071840,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.516528Z,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17587780,0.01071840,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.516528Z,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17587780,0.01071840,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.516727Z,17586850,0.03000000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17584237,0.02000000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.579716Z,17586850,0.03000000,17586658,0.08900000,17586624,0.00100000,17586403,0.00100000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17584254,0.00600000,17589964,0.02140000,17589965,0.00100000,17589966,0.01500000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.590095Z,17591649,0.04127000,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591205,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17599750,0.00100000,17599897,0.02000000,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.701974Z,17586850,0.03000000,17586817,0.03470000,17586658,0.08900000,17586624,0.00100000,17586403,0.03000000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17589964,0.02140000,17589965,0.00100000,17589966,0.00600000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590733,0.00100000,17590734,0.06900000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.814783Z,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17586403,0.03000000,17585503,0.05600000,17585495,0.05870000,17588619,0.00600000,17589964,0.02140000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.853378Z,17591649,0.04127000,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591151,0.03102004,17590373,0.01084160,17589253,0.20000000,17589028,0.01117600,17599897,0.01677105,17599900,0.28830000,17599990,0.05000000,17599999,0.33000000,17600000,1.87748700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:27.933896Z,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17586403,0.03000000,17585503,0.05600000,17585495,0.05870000,17588619,0.00600000,17589957,0.01900000,17589964,0.02140000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:27.938572Z,17591735,0.03383680,17591649,0.04127000,17591575,0.00966270,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591151,0.03102004,17590373,0.01084160,17599897,0.01677105,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.030799Z,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17588619,0.00600000,17589957,0.01900000,17589964,0.02140000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:28.041445Z,17591735,0.03383680,17591649,0.04127000,17591575,0.00966270,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591150,0.03102004,17590373,0.01084160,17599897,0.01677105,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.141118Z,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17588619,0.00600000,17589957,0.01900000,17590047,0.09230000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.259466Z,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17590047,0.01730000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000
BITFLYER,BTC_JPY,2025-07-16T05:12:28.268172Z,17591735,0.03383680,17591649,0.04127000,17591575,0.00966270,17591559,0.24000000,17591454,0.01101760,17591452,0.13866270,17591150,0.03102004,17590373,0.01084160,17599897,0.01677105,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.366825Z,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17585503,0.05600000,17585495,0.05870000,17585302,0.05238092,17590047,0.01730000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000
BITFLYER,BTC_JPY,2025-07-16T05:12:28.381588Z,17591825,0.20000000,17591649,0.04127000,17591575,0.00966270,17591454,0.01101760,17591452,0.13866270,17591150,0.03102004,17590373,0.01084160,17589028,0.01117600,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000,17603028,0.01077120
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.472189Z,17587989,0.00600000,17586850,0.03000000,17586706,0.00175000,17586624,0.00100000,17586558,0.05600000,17586509,0.00600000,17585503,0.05600000,17585495,0.05870000,17590047,0.01730000,17590048,0.05000000,17590255,0.01000000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000
BITFLYER,BTC_JPY,2025-07-16T05:12:28.544934Z,17591825,0.20000000,17591738,0.02000000,17591650,0.22000000,17591649,0.04127000,17591575,0.00966270,17591454,0.01101760,17591452,0.13866270,17591150,0.03102004,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000,17603028,0.01077120
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.706109Z,17587989,0.00600000,17586706,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583876,0.01800000,17583856,0.00134000,17583818,0.02000000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113,17592080,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.706109Z,17587989,0.00600000,17586706,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583876,0.01800000,17583856,0.00134000,17583818,0.02000000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113,17592080,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.706109Z,17587989,0.00600000,17586706,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583876,0.01800000,17583856,0.00134000,17583818,0.02000000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113,17592080,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:28.745972Z,17591825,0.20000000,17591738,0.02000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17590373,0.01084160,17589028,0.01117600,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000,17603028,0.01077120
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.814884Z,17587989,0.00600000,17587423,0.03000000,17586706,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583876,0.01800000,17583818,0.02000000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113,17592080,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:28.874569Z,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17590373,0.01084160,17590012,0.03102004,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000,17603028,0.01077120
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:28.952430Z,17587989,0.00600000,17587423,0.05020116,17586706,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583876,0.01800000,17583818,0.02000000,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113
BITFLYER,BTC_JPY,2025-07-16T05:12:29.008098Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17590373,0.01084160,17599990,0.05000000,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000,17603028,0.01077120
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.065213Z,17587989,0.00600000,17587423,0.05020116,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583876,0.01800000,17583818,0.02000000,17583431,0.01000000,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113
BITFLYER,BTC_JPY,2025-07-16T05:12:29.142188Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17591351,0.03102004,17599400,0.28830000,17599990,0.04799981,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.161694Z,17587989,0.00600000,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583818,0.02000000,17583630,0.01001279,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590733,0.00100000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592031,0.00730113
BITFLYER,BTC_JPY,2025-07-16T05:12:29.260136Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17591408,0.03102004,17599400,0.57660000,17599990,0.04799981,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.271574Z,17587989,0.00600000,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583818,0.02000000,17583630,0.01001279,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.377232Z,17587989,0.00600000,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583818,0.02000000,17583630,0.01001279,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:29.385529Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17591354,0.03102004,17599400,0.28830000,17599990,0.04799981,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
GMO,BTC,2025-07-16T05:12:29.419418Z,17592492,0.04900000,17590420,0.02200000,17590037,0.03000000,17589999,0.05000000,17587063,0.03521000,17586196,0.01000000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17598829,0.03000000,17599890,0.02100000,17600000,0.61539000,17601200,0.50000000,17601290,0.05000000
GMO,BTC,2025-07-16T05:12:29.420076Z,17592492,0.14900000,17591170,0.02200000,17590421,0.03000000,17589999,0.05000000,17587063,0.03521000,17586196,0.01000000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17599620,0.10000000,17599999,0.03000000,17600000,0.61539000,17600410,0.40000000,17601200,0.50000000
GMO,BTC,2025-07-16T05:12:29.420599Z,17592492,0.14900000,17591170,0.02200000,17590421,0.03000000,17589999,0.05000000,17587063,0.03521000,17586196,0.01000000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17599620,0.10000000,17599999,0.03000000,17600000,0.61539000,17600410,0.40000000,17601200,0.50000000
GMO,BTC,2025-07-16T05:12:29.421094Z,17592492,0.14900000,17590725,0.02200000,17590421,0.03000000,17589999,0.05000000,17587064,0.01000000,17587063,0.03521000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17599999,0.03000000,17600000,0.61539000,17601200,0.50000000,17601290,0.05000000,17601310,0.00670000
GMO,BTC,2025-07-16T05:12:29.421568Z,17592492,0.14900000,17591171,0.03000000,17590725,0.02200000,17589999,0.05000000,17587064,0.01000000,17587063,0.03521000,17586783,0.03411000,17586195,0.00710000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17599620,0.10000000,17599998,0.03000000,17600000,0.61539000,17600410,0.40000000,17601290,0.05000000
GMO,BTC,2025-07-16T05:12:29.422003Z,17592492,0.13000000,17591172,0.03000000,17590725,0.02200000,17589999,0.05000000,17587065,0.03521000,17587064,0.01000000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17599620,0.10000000,17599997,0.03000000,17600000,0.61539000,17600410,0.40000000,17601290,0.05000000
GMO,BTC,2025-07-16T05:12:29.422420Z,17592492,0.13000000,17591400,0.02200000,17591173,0.03000000,17589999,0.05000000,17587066,0.01000000,17587065,0.03521000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596690,0.00120000,17599996,0.03000000,17600000,0.61539000,17601290,0.05000000,17601310,0.00670000,17601475,0.02100000
GMO,BTC,2025-07-16T05:12:29.422840Z,17592492,0.14900000,17591405,0.02200000,17590000,0.03000000,17589999,0.05000000,17587067,0.03521000,17587066,0.01000000,17586783,0.03411000,17586195,0.00710000,17592493,0.00124000,17596596,0.03000000,17596886,0.00120000,17599620,0.10000000,17599995,0.03000000,17600000,0.61539000,17601290,0.05000000,17601310,0.00670000
GMO,BTC_JPY,2025-07-16T05:12:29.423332Z,17582859,0.00700000,17582564,0.00300000,17581406,0.02000000,17580821,0.01000000,17580814,0.02000000,17580790,0.02000000,17580359,0.01000000,17579866,0.01800000,17586997,0.00100000,17587000,0.21000000,17588405,0.01300000,17590615,0.00500000,17590651,0.17700000,17591006,0.02000000,17591033,0.02000000,17591491,0.02000000
GMO,BTC,2025-07-16T05:12:29.423657Z,17592492,0.14900000,17591405,0.02200000,17590001,0.03000000,17589999,0.05000000,17587068,0.01000000,17587067,0.03521000,17586783,0.03411000,17586195,0.00710000,17592493,0.00124000,17596596,0.03000000,17596886,0.00120000,17599619,0.03000000,17600000,0.61539000,17600410,0.40000000,17601290,0.05000000,17601310,0.00670000
GMO,BTC_JPY,2025-07-16T05:12:29.423942Z,17582961,0.02000000,17582859,0.00700000,17582564,0.00300000,17581497,0.02000000,17580821,0.01000000,17580814,0.02000000,17579535,0.00100000,17579528,0.02000000,17586997,0.00100000,17587000,0.21000000,17588405,0.01300000,17590615,0.00500000,17590651,0.17700000,17591006,0.02000000,17591033,0.02000000,17591049,0.02000000
GMO,BTC,2025-07-16T05:12:29.424168Z,17592492,0.14900000,17591450,0.02200000,17590001,0.03000000,17589999,0.05000000,17587069,0.03521000,17586784,0.01000000,17586783,0.03411000,17586195,0.00710000,17592493,0.00124000,17596596,0.03000000,17596886,0.00120000,17599619,0.03000000,17599620,0.10000000,17600000,0.61539000,17600410,0.40000000,17601290,0.05000000
GMO,BTC_JPY,2025-07-16T05:12:29.424386Z,17582876,0.00500000,17582859,0.00700000,17582564,0.00300000,17582280,0.02000000,17581407,0.02000000,17580859,0.01300000,17580821,0.01000000,17580814,0.02000000,17586997,0.00100000,17587000,0.21000000,17589535,0.01300000,17590615,0.00500000,17590651,0.17700000,17591006,0.02000000,17591033,0.02000000,17591491,0.02000000
GMO,BTC,2025-07-16T05:12:29.424597Z,17592492,0.14900000,17591450,0.02200000,17590002,0.03000000,17589999,0.05000000,17587070,0.01000000,17587069,0.03521000,17586195,0.00710000,17585887,0.03411000,17592493,0.00124000,17596596,0.03000000,17596834,0.00120000,17599618,0.03000000,17599620,0.10000000,17600000,0.61539000,17600410,0.40000000,17601290,0.05000000
GMO,BTC_JPY,2025-07-16T05:12:29.424809Z,17583173,0.00700000,17582978,0.00500000,17582564,0.00300000,17582328,0.02000000,17581407,0.02000000,17580821,0.01000000,17580814,0.02000000,17580259,0.02000000,17586997,0.00100000,17587000,0.21000000,17588633,0.01300000,17590603,0.00500000,17590651,0.17700000,17591006,0.02000000,17591033,0.02000000,17591285,0.02000000
GMO,BTC,2025-07-16T05:12:29.426070Z,17592492,0.14900000,17591450,0.02200000,17590003,0.03000000,17589999,0.05000000,17587071,0.03521000,17587070,0.01000000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596834,0.00120000,17599617,0.03000000,17599620,0.10000000,17600000,0.61539000,17600410,0.40000000,17601290,0.05000000
GMO,BTC_JPY,2025-07-16T05:12:29.429301Z,17583190,0.00500000,17583173,0.00700000,17582564,0.00300000,17582328,0.02000000,17581407,0.02000000,17580866,0.01000000,17580814,0.02000000,17580259,0.02000000,17586997,0.00100000,17587000,0.21000000,17589260,0.01300000,17590603,0.00500000,17590651,0.17700000,17591006,0.02000000,17591033,0.02000000,17591491,0.02000000
GMO,BTC,2025-07-16T05:12:29.429572Z,17592492,0.14900000,17591700,0.02200000,17590004,0.03000000,17589999,0.05000000,17587072,0.01000000,17587071,0.03521000,17586195,0.00710000,17585881,0.05000000,17592493,0.00124000,17596596,0.03000000,17596834,0.00120000,17599616,0.03000000,17600000,0.61539000,17600785,0.02100000,17601290,0.05000000,17601626,0.02000000
BITFLYER,BTC_JPY,2025-07-16T05:12:29.508127Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17591354,0.03102004,17599400,0.28830000,17599990,0.04799981,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.517365Z,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583820,0.01800000,17583818,0.02000000,17583630,0.01001279,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.616742Z,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583820,0.01800000,17583818,0.02000000,17583630,0.01001279,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:29.718568Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591650,0.22000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17591354,0.03102004,17599400,0.28830000,17599990,0.04799981,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.723211Z,17588061,0.00600000,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583820,0.01800000,17583818,0.02000000,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000
BITFLYER,BTC_JPY,2025-07-16T05:12:29.810895Z,17591859,0.00966250,17591828,0.02000000,17591825,0.20000000,17591649,0.04127000,17591454,0.01101760,17591452,0.13866270,17591354,0.03102004,17590373,0.01084160,17599400,0.28830000,17599990,0.04799981,17599999,0.33000000,17600000,1.58918700,17600738,0.02779712,17600739,0.00210000,17600767,0.00100000,17601000,0.00100000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:29.860911Z,17588061,0.00600000,17587432,0.03000000,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583820,0.01800000,17590043,0.02140000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000
GMO,BTC_JPY,2025-07-16T05:12:30.024308Z,17583190,0.00500000,17582564,0.00300000,17582362,0.02000000,17580866,0.01000000,17580822,0.02000000,17580814,0.02000000,17580234,0.02000000,17579991,0.01000000,17586997,0.00100000,17587000,0.21000000,17589260,0.01300000,17590603,0.00500000,17590651,0.17700000,17591006,0.02000000,17591033,0.02000000,17591491,0.02000000
BITFLYER,FX_BTC_JPY,2025-07-16T05:12:30.024405Z,17588061,0.00600000,17587423,0.05020116,17586600,0.00175000,17586559,0.06270000,17586558,0.05600000,17584805,0.00877859,17583820,0.01800000,17583818,0.02000000,17590047,0.01730000,17590726,0.04400000,17590734,0.06900000,17591200,0.00100000,17592030,0.01000000,17592071,0.02000000,17592080,0.00100000,17592081,0.11456002
